date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,city,latitude,longitude
2021-02-20,32.5,21.8,26.4,0.1,0.1,1.0,21.0,44.3,72,Mangalore,12.9141,74.856
2021-02-21,33.5,24.0,27.3,0.8,0.8,3.0,20.2,42.5,106,Mangalore,12.9141,74.856
2021-02-22,31.2,22.8,26.7,0.6,0.6,1.0,15.3,37.8,329,Mangalore,12.9141,74.856
2021-02-23,33.4,23.6,27.8,0.0,0.0,0.0,18.1,43.2,235,Mangalore,12.9141,74.856
2021-02-24,33.5,23.2,27.6,0.0,0.0,0.0,18.9,43.2,198,Mangalore,12.9141,74.856
2021-02-25,31.5,24.9,27.8,0.2,0.2,2.0,18.0,42.1,311,Mangalore,12.9141,74.856
2021-02-26,31.7,24.2,27.7,0.0,0.0,0.0,18.4,43.2,322,Mangalore,12.9141,74.856
2021-02-27,33.2,23.8,27.7,0.0,0.0,0.0,16.7,42.5,282,Mangalore,12.9141,74.856
2021-02-28,32.7,22.6,27.6,0.0,0.0,0.0,21.5,49.0,215,Mangalore,12.9141,74.856
2021-03-01,32.4,24.4,27.9,0.2,0.2,1.0,18.5,42.8,255,Mangalore,12.9141,74.856
2021-03-02,33.0,24.6,28.2,0.0,0.0,0.0,20.9,48.6,321,Mangalore,12.9141,74.856
2021-03-03,33.6,24.5,28.2,0.0,0.0,0.0,22.0,49.3,285,Mangalore,12.9141,74.856
2021-03-04,35.6,23.9,28.5,0.0,0.0,0.0,22.7,50.4,175,Mangalore,12.9141,74.856
2021-03-05,33.5,23.3,27.8,0.0,0.0,0.0,19.5,44.6,307,Mangalore,12.9141,74.856
2021-03-06,32.2,23.8,27.7,0.0,0.0,0.0,21.5,47.5,315,Mangalore,12.9141,74.856
2021-03-07,32.0,24.5,27.9,0.0,0.0,0.0,19.3,43.6,318,Mangalore,12.9141,74.856
2021-03-08,33.0,23.5,27.8,0.0,0.0,0.0,23.2,51.8,231,Mangalore,12.9141,74.856
2021-03-09,34.3,24.8,28.4,0.0,0.0,0.0,20.8,46.4,286,Mangalore,12.9141,74.856
2021-03-10,33.7,24.8,28.4,0.2,0.2,2.0,20.2,45.4,291,Mangalore,12.9141,74.856
2021-03-11,30.7,24.9,27.2,4.2,4.2,7.0,17.6,39.6,211,Mangalore,12.9141,74.856
2021-03-12,31.0,24.2,27.5,6.5,6.5,7.0,14.3,35.6,297,Mangalore,12.9141,74.856
2021-03-13,31.9,24.0,27.6,0.3,0.3,1.0,20.5,45.7,306,Mangalore,12.9141,74.856
2021-03-14,33.7,24.9,28.4,0.0,0.0,0.0,21.6,47.5,298,Mangalore,12.9141,74.856
2021-03-15,33.0,24.9,28.3,0.3,0.3,2.0,18.9,43.6,255,Mangalore,12.9141,74.856
2021-03-16,32.8,25.1,28.4,0.5,0.5,4.0,15.5,38.2,298,Mangalore,12.9141,74.856
2021-03-17,32.9,25.1,28.5,0.0,0.0,0.0,18.4,42.5,293,Mangalore,12.9141,74.856
2021-03-18,33.3,24.5,28.5,0.0,0.0,0.0,20.5,46.1,291,Mangalore,12.9141,74.856
2021-03-19,33.2,25.2,28.7,0.1,0.1,1.0,23.5,50.8,314,Mangalore,12.9141,74.856
2021-03-20,32.2,25.5,28.7,0.0,0.0,0.0,16.5,42.1,250,Mangalore,12.9141,74.856
2021-03-21,31.8,25.0,28.3,1.3,1.3,2.0,16.3,37.4,269,Mangalore,12.9141,74.856
2021-03-22,33.0,25.0,28.6,0.0,0.0,0.0,19.9,45.7,308,Mangalore,12.9141,74.856
2021-03-23,33.3,25.5,29.1,0.0,0.0,0.0,17.5,42.8,300,Mangalore,12.9141,74.856
2021-03-24,34.3,26.2,29.6,0.2,0.2,2.0,18.0,43.6,280,Mangalore,12.9141,74.856
2021-03-25,32.9,25.0,29.3,0.0,0.0,0.0,19.0,43.9,292,Mangalore,12.9141,74.856
2021-03-26,34.3,26.0,29.6,0.0,0.0,0.0,20.5,48.2,252,Mangalore,12.9141,74.856
2021-03-27,33.7,26.1,29.7,0.9,0.9,2.0,20.6,47.9,243,Mangalore,12.9141,74.856
2021-03-28,32.7,25.0,28.6,1.4,1.4,5.0,15.7,39.2,291,Mangalore,12.9141,74.856
2021-03-29,32.0,26.4,28.9,2.2,2.2,6.0,15.9,37.8,252,Mangalore,12.9141,74.856
2021-03-30,32.2,23.8,27.4,17.6,17.6,10.0,18.1,39.2,328,Mangalore,12.9141,74.856
2021-03-31,32.7,25.0,28.6,1.0,1.0,6.0,21.1,45.4,309,Mangalore,12.9141,74.856
2021-04-01,32.5,25.7,28.7,0.0,0.0,0.0,20.7,46.4,313,Mangalore,12.9141,74.856
2021-04-02,32.2,24.6,28.3,0.0,0.0,0.0,20.1,46.1,312,Mangalore,12.9141,74.856
2021-04-03,30.8,24.9,27.6,2.3,2.3,7.0,19.3,43.6,306,Mangalore,12.9141,74.856
2021-04-04,32.0,24.5,28.2,0.0,0.0,0.0,21.3,46.8,320,Mangalore,12.9141,74.856
2021-04-05,33.2,26.4,29.3,0.0,0.0,0.0,21.4,49.3,325,Mangalore,12.9141,74.856
2021-04-06,33.5,26.2,29.6,0.0,0.0,0.0,19.5,45.7,270,Mangalore,12.9141,74.856
2021-04-07,34.2,26.0,29.4,1.6,1.6,7.0,19.9,45.0,270,Mangalore,12.9141,74.856
2021-04-08,31.4,25.6,28.3,2.3,2.3,10.0,15.1,34.6,277,Mangalore,12.9141,74.856
2021-04-09,32.3,26.3,29.1,0.3,0.3,2.0,16.1,39.6,306,Mangalore,12.9141,74.856
2021-04-10,33.5,25.8,29.4,1.1,1.1,2.0,15.5,39.2,283,Mangalore,12.9141,74.856
2021-04-11,32.9,25.1,28.6,10.7,10.7,12.0,13.4,34.6,247,Mangalore,12.9141,74.856
2021-04-12,30.8,24.7,27.8,2.6,2.6,12.0,12.4,31.7,283,Mangalore,12.9141,74.856
2021-04-13,30.8,22.9,27.4,21.7,21.7,12.0,11.0,28.4,280,Mangalore,12.9141,74.856
2021-04-14,30.9,23.5,26.9,31.9,31.9,16.0,15.5,34.9,170,Mangalore,12.9141,74.856
2021-04-15,29.9,23.7,26.6,4.2,4.2,6.0,12.7,31.0,248,Mangalore,12.9141,74.856
2021-04-16,30.1,24.5,27.3,9.8,9.8,15.0,14.2,32.8,311,Mangalore,12.9141,74.856
2021-04-17,31.1,25.1,28.0,2.7,2.7,10.0,13.0,32.4,292,Mangalore,12.9141,74.856
2021-04-18,31.0,24.0,27.3,14.5,14.5,15.0,11.2,32.8,179,Mangalore,12.9141,74.856
2021-04-19,30.8,24.9,27.7,3.1,3.1,7.0,10.2,26.6,245,Mangalore,12.9141,74.856
2021-04-20,30.9,25.4,27.9,7.9,7.9,10.0,9.8,27.7,245,Mangalore,12.9141,74.856
2021-04-21,30.0,25.6,27.9,4.7,4.7,14.0,14.3,31.0,330,Mangalore,12.9141,74.856
2021-04-22,31.0,26.0,28.0,8.6,8.6,11.0,14.5,32.8,305,Mangalore,12.9141,74.856
2021-04-23,30.5,23.6,27.2,29.9,29.9,15.0,14.0,29.9,313,Mangalore,12.9141,74.856
2021-04-24,30.7,25.2,28.2,7.4,7.4,9.0,14.5,31.7,337,Mangalore,12.9141,74.856
2021-04-25,32.1,25.9,28.2,5.1,5.1,8.0,11.4,32.0,360,Mangalore,12.9141,74.856
2021-04-26,31.2,24.4,28.0,17.1,17.1,7.0,13.7,32.8,254,Mangalore,12.9141,74.856
2021-04-27,30.3,24.3,27.8,2.6,2.6,8.0,11.9,32.4,256,Mangalore,12.9141,74.856
2021-04-28,30.6,25.0,28.3,9.8,9.8,10.0,12.9,32.8,283,Mangalore,12.9141,74.856
2021-04-29,30.0,23.4,27.7,10.1,10.1,4.0,14.2,33.5,313,Mangalore,12.9141,74.856
2021-04-30,31.0,24.9,28.2,5.5,5.5,2.0,11.3,28.1,302,Mangalore,12.9141,74.856
2021-05-01,32.2,25.4,28.5,12.5,12.5,6.0,13.7,32.4,355,Mangalore,12.9141,74.856
2021-05-02,31.5,24.5,28.2,2.8,2.8,7.0,11.0,26.3,282,Mangalore,12.9141,74.856
2021-05-03,30.9,25.4,28.1,27.3,27.3,15.0,10.0,31.3,198,Mangalore,12.9141,74.856
2021-05-04,29.1,23.8,26.4,18.6,18.6,11.0,15.0,33.8,160,Mangalore,12.9141,74.856
2021-05-05,30.9,25.5,27.9,13.8,13.8,12.0,11.5,29.5,339,Mangalore,12.9141,74.856
2021-05-06,30.9,24.8,27.8,30.3,30.3,11.0,14.6,32.0,201,Mangalore,12.9141,74.856
2021-05-07,30.6,24.7,27.2,31.7,31.7,12.0,16.2,32.4,117,Mangalore,12.9141,74.856
2021-05-08,30.8,24.3,27.7,16.5,16.5,5.0,14.2,32.0,280,Mangalore,12.9141,74.856
2021-05-09,29.9,24.5,27.3,12.8,12.8,13.0,10.2,26.3,308,Mangalore,12.9141,74.856
2021-05-10,29.3,25.1,27.3,21.0,21.0,10.0,11.2,25.6,216,Mangalore,12.9141,74.856
2021-05-11,28.4,24.2,26.4,16.2,16.2,14.0,14.0,28.8,164,Mangalore,12.9141,74.856
2021-05-12,30.2,25.5,27.1,33.4,33.4,17.0,11.2,30.6,251,Mangalore,12.9141,74.856
2021-05-13,29.2,25.0,27.1,15.8,15.8,16.0,13.5,28.4,166,Mangalore,12.9141,74.856
2021-05-14,31.2,25.4,27.3,5.6,5.6,13.0,28.5,57.2,132,Mangalore,12.9141,74.856
2021-05-15,27.6,24.9,26.0,93.4,93.4,24.0,40.3,86.4,164,Mangalore,12.9141,74.856
2021-05-16,28.2,25.6,26.3,52.4,52.4,24.0,34.5,71.6,196,Mangalore,12.9141,74.856
2021-05-17,27.8,25.0,26.2,19.7,19.7,23.0,17.5,41.8,161,Mangalore,12.9141,74.856
2021-05-18,27.8,25.1,26.1,30.3,30.3,24.0,20.0,44.3,169,Mangalore,12.9141,74.856
2021-05-19,28.2,25.1,26.2,17.6,17.6,24.0,16.6,35.6,169,Mangalore,12.9141,74.856
2021-05-20,28.0,24.8,26.0,27.0,27.0,24.0,12.6,30.6,183,Mangalore,12.9141,74.856
2021-05-21,28.1,24.1,25.7,17.7,17.7,23.0,13.7,30.2,155,Mangalore,12.9141,74.856
2021-05-22,28.9,24.7,26.7,2.0,2.0,11.0,10.3,29.2,196,Mangalore,12.9141,74.856
2021-05-23,29.2,24.8,27.1,1.6,1.6,12.0,15.0,33.1,283,Mangalore,12.9141,74.856
2021-05-24,29.5,25.1,27.4,3.6,3.6,14.0,19.2,43.9,313,Mangalore,12.9141,74.856
2021-05-25,28.4,25.1,26.3,16.9,16.9,23.0,15.0,34.9,301,Mangalore,12.9141,74.856
2021-05-26,29.1,23.7,26.6,8.8,8.8,16.0,13.2,32.8,307,Mangalore,12.9141,74.856
2021-05-27,30.0,24.4,27.3,2.7,2.7,12.0,19.8,41.8,310,Mangalore,12.9141,74.856
2021-05-28,28.1,24.3,26.3,5.7,5.7,16.0,14.8,40.3,295,Mangalore,12.9141,74.856
2021-05-29,27.9,24.9,26.1,30.6,30.6,24.0,13.8,33.8,247,Mangalore,12.9141,74.856
2021-05-30,28.2,24.8,26.4,8.7,8.7,18.0,13.8,32.8,237,Mangalore,12.9141,74.856
2021-05-31,28.2,24.9,26.3,15.2,15.2,23.0,13.8,34.9,189,Mangalore,12.9141,74.856
2021-06-01,28.6,25.1,26.5,16.7,16.7,23.0,13.8,33.1,175,Mangalore,12.9141,74.856
2021-06-02,29.5,25.0,27.1,1.8,1.8,15.0,12.4,29.9,166,Mangalore,12.9141,74.856
2021-06-03,29.0,25.0,26.8,14.9,14.9,22.0,12.3,28.4,190,Mangalore,12.9141,74.856
2021-06-04,27.5,25.1,26.2,25.9,25.9,24.0,12.4,27.0,194,Mangalore,12.9141,74.856
2021-06-05,27.2,24.2,25.6,41.6,41.6,24.0,15.0,32.0,181,Mangalore,12.9141,74.856
2021-06-06,28.1,24.6,26.3,7.2,7.2,19.0,11.6,32.8,266,Mangalore,12.9141,74.856
2021-06-07,29.2,24.4,26.9,1.6,1.6,12.0,13.3,32.0,282,Mangalore,12.9141,74.856
2021-06-08,28.7,25.0,26.7,4.0,4.0,18.0,15.6,36.7,304,Mangalore,12.9141,74.856
2021-06-09,28.3,25.0,26.3,10.8,10.8,23.0,14.2,44.3,279,Mangalore,12.9141,74.856
2021-06-10,28.3,24.9,26.1,8.3,8.3,19.0,17.9,43.9,283,Mangalore,12.9141,74.856
2021-06-11,29.2,24.5,26.7,6.8,6.8,20.0,15.7,38.9,243,Mangalore,12.9141,74.856
2021-06-12,27.0,24.9,25.8,69.2,69.2,24.0,23.3,59.8,266,Mangalore,12.9141,74.856
2021-06-13,25.6,23.6,24.6,67.2,67.2,24.0,15.9,45.0,270,Mangalore,12.9141,74.856
2021-06-14,26.1,23.1,25.1,60.3,60.3,24.0,21.3,53.6,262,Mangalore,12.9141,74.856
2021-06-15,26.4,24.8,25.4,36.1,36.1,24.0,19.5,52.9,247,Mangalore,12.9141,74.856
2021-06-16,27.0,24.9,25.6,44.6,44.6,24.0,23.5,63.4,247,Mangalore,12.9141,74.856
2021-06-17,27.2,24.9,26.0,28.9,28.9,24.0,20.5,56.2,245,Mangalore,12.9141,74.856
2021-06-18,27.5,24.7,26.0,28.1,28.1,24.0,21.7,53.3,236,Mangalore,12.9141,74.856
2021-06-19,26.2,24.0,25.1,21.1,21.1,24.0,17.6,47.5,240,Mangalore,12.9141,74.856
2021-06-20,26.6,24.1,25.2,13.2,13.2,23.0,13.8,42.8,267,Mangalore,12.9141,74.856
2021-06-21,27.2,23.9,25.5,9.6,9.6,22.0,14.0,35.6,297,Mangalore,12.9141,74.856
2021-06-22,28.2,24.1,26.0,4.0,4.0,15.0,14.9,40.3,316,Mangalore,12.9141,74.856
2021-06-23,28.6,24.6,26.1,2.8,2.8,13.0,15.3,34.9,313,Mangalore,12.9141,74.856
2021-06-24,28.3,23.7,25.9,5.0,5.0,17.0,14.0,39.6,312,Mangalore,12.9141,74.856
2021-06-25,28.0,24.5,26.0,2.7,2.7,17.0,14.8,34.6,317,Mangalore,12.9141,74.856
2021-06-26,27.0,24.1,25.4,19.5,19.5,24.0,16.1,40.3,312,Mangalore,12.9141,74.856
2021-06-27,27.8,23.6,25.5,4.1,4.1,17.0,14.8,37.4,337,Mangalore,12.9141,74.856
2021-06-28,27.1,24.2,25.4,34.7,34.7,16.0,19.9,39.6,295,Mangalore,12.9141,74.856
2021-06-29,29.0,23.5,26.3,0.4,0.4,4.0,13.6,31.3,295,Mangalore,12.9141,74.856
2021-06-30,29.2,24.5,27.0,1.0,1.0,7.0,16.8,36.7,312,Mangalore,12.9141,74.856
2021-07-01,28.6,24.9,26.3,12.2,12.2,21.0,15.8,35.3,297,Mangalore,12.9141,74.856
2021-07-02,28.2,24.4,26.3,6.7,6.7,16.0,14.1,31.3,252,Mangalore,12.9141,74.856
2021-07-03,27.8,24.9,25.9,7.2,7.2,24.0,12.4,30.2,293,Mangalore,12.9141,74.856
2021-07-04,28.2,24.6,26.2,6.0,6.0,19.0,15.5,33.1,320,Mangalore,12.9141,74.856
2021-07-05,27.4,24.8,25.8,15.9,15.9,21.0,17.1,37.1,322,Mangalore,12.9141,74.856
2021-07-06,28.4,24.5,26.5,4.3,4.3,18.0,17.1,37.1,312,Mangalore,12.9141,74.856
2021-07-07,28.8,24.8,26.2,14.2,14.2,22.0,15.6,36.0,299,Mangalore,12.9141,74.856
2021-07-08,27.8,24.9,26.1,13.2,13.2,22.0,14.2,33.8,306,Mangalore,12.9141,74.856
2021-07-09,27.0,24.4,25.4,35.5,35.5,24.0,16.7,41.0,291,Mangalore,12.9141,74.856
2021-07-10,25.3,24.0,24.7,87.5,87.5,24.0,20.1,51.5,285,Mangalore,12.9141,74.856
2021-07-11,26.1,24.2,24.9,61.6,61.6,24.0,20.8,52.2,285,Mangalore,12.9141,74.856
2021-07-12,25.9,24.0,25.0,54.9,54.9,24.0,21.7,56.9,282,Mangalore,12.9141,74.856
2021-07-13,27.2,24.6,25.6,38.6,38.6,24.0,23.0,59.8,283,Mangalore,12.9141,74.856
2021-07-14,26.4,24.3,25.3,50.6,50.6,24.0,20.3,58.0,290,Mangalore,12.9141,74.856
2021-07-15,25.4,23.5,24.5,69.7,69.7,24.0,18.2,49.0,273,Mangalore,12.9141,74.856
2021-07-16,26.0,24.5,25.1,61.0,61.0,24.0,18.1,46.1,284,Mangalore,12.9141,74.856
2021-07-17,26.8,24.3,25.3,41.2,41.2,24.0,19.6,50.0,312,Mangalore,12.9141,74.856
2021-07-18,25.4,24.5,25.0,70.0,70.0,24.0,23.6,56.2,296,Mangalore,12.9141,74.856
2021-07-19,26.1,24.1,25.2,18.5,18.5,24.0,22.1,53.6,299,Mangalore,12.9141,74.856
2021-07-20,26.8,23.7,25.2,21.9,21.9,24.0,19.3,54.0,281,Mangalore,12.9141,74.856
2021-07-21,26.7,24.1,25.3,35.4,35.4,24.0,24.9,64.4,287,Mangalore,12.9141,74.856
2021-07-22,25.9,24.6,25.1,47.6,47.6,24.0,24.8,56.5,285,Mangalore,12.9141,74.856
2021-07-23,26.0,24.3,24.9,38.4,38.4,24.0,22.8,59.4,293,Mangalore,12.9141,74.856
2021-07-24,26.8,24.4,25.5,22.3,22.3,24.0,21.5,54.0,287,Mangalore,12.9141,74.856
2021-07-25,27.0,24.4,25.4,19.5,19.5,24.0,19.1,47.9,275,Mangalore,12.9141,74.856
2021-07-26,26.2,24.1,25.0,16.1,16.1,24.0,14.4,36.7,279,Mangalore,12.9141,74.856
2021-07-27,27.2,24.5,25.6,14.8,14.8,24.0,17.9,44.3,265,Mangalore,12.9141,74.856
2021-07-28,27.0,24.3,25.5,7.7,7.7,24.0,16.2,44.6,257,Mangalore,12.9141,74.856
2021-07-29,27.3,24.3,25.4,8.8,8.8,23.0,19.8,49.3,282,Mangalore,12.9141,74.856
2021-07-30,27.7,24.4,26.0,8.5,8.5,23.0,19.4,50.4,288,Mangalore,12.9141,74.856
2021-07-31,27.5,24.5,25.9,8.5,8.5,24.0,26.2,61.6,305,Mangalore,12.9141,74.856
2021-08-01,28.6,24.6,26.5,5.9,5.9,19.0,22.8,49.0,294,Mangalore,12.9141,74.856
2021-08-02,27.8,24.8,25.8,6.4,6.4,23.0,19.4,46.4,279,Mangalore,12.9141,74.856
2021-08-03,27.2,24.3,25.5,21.0,21.0,24.0,19.2,53.6,281,Mangalore,12.9141,74.856
2021-08-04,27.4,24.2,25.7,14.2,14.2,24.0,16.2,53.3,287,Mangalore,12.9141,74.856
2021-08-05,27.1,24.8,25.7,27.5,27.5,24.0,22.7,58.0,288,Mangalore,12.9141,74.856
2021-08-06,27.2,24.3,25.3,24.1,24.1,24.0,22.2,54.7,291,Mangalore,12.9141,74.856
2021-08-07,26.9,24.0,25.2,22.5,22.5,24.0,20.6,47.2,286,Mangalore,12.9141,74.856
2021-08-08,27.1,24.3,25.5,14.2,14.2,24.0,13.6,32.0,289,Mangalore,12.9141,74.856
2021-08-09,27.1,24.5,25.5,13.4,13.4,24.0,13.6,30.6,274,Mangalore,12.9141,74.856
2021-08-10,26.9,24.1,25.5,17.2,17.2,23.0,14.0,34.9,303,Mangalore,12.9141,74.856
2021-08-11,27.2,24.2,25.4,12.4,12.4,24.0,18.9,43.2,315,Mangalore,12.9141,74.856
2021-08-12,27.1,24.2,25.4,16.9,16.9,23.0,14.8,40.3,314,Mangalore,12.9141,74.856
2021-08-13,27.3,24.3,25.5,3.8,3.8,19.0,17.0,40.0,317,Mangalore,12.9141,74.856
2021-08-14,27.2,23.8,25.1,8.0,8.0,23.0,16.6,41.4,305,Mangalore,12.9141,74.856
2021-08-15,27.1,23.9,25.1,7.0,7.0,23.0,13.5,44.3,308,Mangalore,12.9141,74.856
2021-08-16,26.3,24.0,25.1,6.1,6.1,22.0,12.8,35.3,303,Mangalore,12.9141,74.856
2021-08-17,26.8,24.0,25.1,5.9,5.9,23.0,14.8,35.3,271,Mangalore,12.9141,74.856
2021-08-18,25.9,24.1,24.8,18.3,18.3,23.0,13.3,33.1,278,Mangalore,12.9141,74.856
2021-08-19,26.5,23.8,25.0,6.6,6.6,20.0,15.4,38.9,297,Mangalore,12.9141,74.856
2021-08-20,28.0,23.7,25.3,16.5,16.5,21.0,11.5,33.8,288,Mangalore,12.9141,74.856
2021-08-21,27.5,23.9,25.4,2.1,2.1,13.0,13.9,31.7,293,Mangalore,12.9141,74.856
2021-08-22,27.9,23.0,25.7,0.1,0.1,1.0,13.5,31.3,292,Mangalore,12.9141,74.856
2021-08-23,28.4,23.8,25.8,2.6,2.6,15.0,14.8,32.4,211,Mangalore,12.9141,74.856
2021-08-24,27.9,24.0,25.7,11.5,11.5,23.0,18.2,40.3,187,Mangalore,12.9141,74.856
2021-08-25,28.0,24.0,25.8,3.0,3.0,17.0,16.5,36.4,177,Mangalore,12.9141,74.856
2021-08-26,28.0,24.2,25.7,11.9,11.9,20.0,14.3,33.8,196,Mangalore,12.9141,74.856
2021-08-27,26.2,23.6,24.9,35.7,35.7,24.0,18.7,36.7,298,Mangalore,12.9141,74.856
2021-08-28,25.4,24.5,24.8,59.6,59.6,24.0,20.9,41.8,284,Mangalore,12.9141,74.856
2021-08-29,25.0,23.3,24.2,91.6,91.6,24.0,23.9,49.7,300,Mangalore,12.9141,74.856
2021-08-30,25.5,23.3,24.4,39.9,39.9,23.0,14.8,33.8,316,Mangalore,12.9141,74.856
2021-08-31,26.6,23.9,24.9,5.1,5.1,21.0,11.2,30.2,304,Mangalore,12.9141,74.856
2021-09-01,27.1,23.9,25.4,3.9,3.9,21.0,11.7,33.8,290,Mangalore,12.9141,74.856
2021-09-02,26.9,24.0,25.2,14.0,14.0,24.0,12.5,34.6,301,Mangalore,12.9141,74.856
2021-09-03,27.1,23.6,25.0,9.1,9.1,24.0,10.9,28.1,312,Mangalore,12.9141,74.856
2021-09-04,25.5,24.0,24.7,26.4,26.4,24.0,18.9,43.2,287,Mangalore,12.9141,74.856
2021-09-05,25.5,24.0,24.6,45.7,45.7,24.0,20.7,43.6,294,Mangalore,12.9141,74.856
2021-09-06,25.1,23.3,24.2,64.5,64.5,24.0,19.2,44.3,294,Mangalore,12.9141,74.856
2021-09-07,25.8,24.2,24.8,29.1,29.1,24.0,20.3,45.7,269,Mangalore,12.9141,74.856
2021-09-08,26.6,23.5,25.2,17.5,17.5,24.0,21.3,53.6,245,Mangalore,12.9141,74.856
2021-09-09,27.4,24.4,25.6,7.3,7.3,23.0,12.9,40.0,266,Mangalore,12.9141,74.856
2021-09-10,27.5,24.2,25.7,6.1,6.1,23.0,14.9,40.0,289,Mangalore,12.9141,74.856
2021-09-11,26.5,24.5,25.2,16.0,16.0,24.0,18.5,43.2,244,Mangalore,12.9141,74.856
2021-09-12,26.6,24.5,25.3,28.7,28.7,24.0,21.7,49.7,251,Mangalore,12.9141,74.856
2021-09-13,26.8,24.4,25.5,20.5,20.5,24.0,21.7,54.7,263,Mangalore,12.9141,74.856
2021-09-14,27.6,24.5,25.6,8.9,8.9,24.0,15.3,42.1,268,Mangalore,12.9141,74.856
2021-09-15,27.9,24.3,25.7,7.2,7.2,22.0,13.2,36.0,242,Mangalore,12.9141,74.856
2021-09-16,27.8,24.2,25.7,3.5,3.5,15.0,12.0,31.0,261,Mangalore,12.9141,74.856
2021-09-17,28.4,23.6,25.8,1.2,1.2,12.0,14.4,32.0,301,Mangalore,12.9141,74.856
2021-09-18,28.8,24.1,26.2,1.1,1.1,5.0,15.9,34.2,316,Mangalore,12.9141,74.856
2021-09-19,29.5,24.0,26.5,0.0,0.0,0.0,17.6,38.9,325,Mangalore,12.9141,74.856
2021-09-20,29.0,24.2,26.3,0.2,0.2,2.0,18.1,37.1,327,Mangalore,12.9141,74.856
2021-09-21,28.1,24.6,25.9,3.7,3.7,17.0,17.1,38.9,320,Mangalore,12.9141,74.856
2021-09-22,27.6,24.0,25.6,3.7,3.7,20.0,17.3,42.8,325,Mangalore,12.9141,74.856
2021-09-23,28.0,24.0,25.6,4.6,4.6,18.0,15.7,39.2,318,Mangalore,12.9141,74.856
2021-09-24,28.2,24.2,26.0,1.4,1.4,10.0,16.6,37.8,315,Mangalore,12.9141,74.856
2021-09-25,28.2,24.4,26.2,1.1,1.1,9.0,14.6,33.5,307,Mangalore,12.9141,74.856
2021-09-26,28.6,24.4,26.2,3.1,3.1,15.0,17.8,39.2,307,Mangalore,12.9141,74.856
2021-09-27,26.7,24.1,25.2,14.5,14.5,24.0,18.6,43.9,286,Mangalore,12.9141,74.856
2021-09-28,27.1,24.0,25.4,10.1,10.1,22.0,13.0,43.6,247,Mangalore,12.9141,74.856
2021-09-29,27.8,24.3,25.6,9.0,9.0,24.0,12.5,34.6,223,Mangalore,12.9141,74.856
2021-09-30,28.3,24.1,25.9,3.8,3.8,16.0,12.3,28.8,227,Mangalore,12.9141,74.856
2021-10-01,29.0,23.5,26.3,2.2,2.2,8.0,16.1,35.3,324,Mangalore,12.9141,74.856
2021-10-02,29.2,24.0,26.4,5.1,5.1,9.0,14.4,32.0,320,Mangalore,12.9141,74.856
2021-10-03,29.3,24.3,26.4,18.3,18.3,10.0,11.3,32.4,219,Mangalore,12.9141,74.856
2021-10-04,29.2,24.4,26.3,6.5,6.5,10.0,11.2,27.4,336,Mangalore,12.9141,74.856
2021-10-05,29.1,23.5,26.2,5.1,5.1,7.0,11.4,28.1,241,Mangalore,12.9141,74.856
2021-10-06,27.5,24.1,25.6,17.9,17.9,17.0,7.9,20.9,70,Mangalore,12.9141,74.856
2021-10-07,28.6,24.0,26.1,2.2,2.2,11.0,18.4,39.6,168,Mangalore,12.9141,74.856
2021-10-08,28.5,24.5,26.0,12.7,12.7,21.0,16.0,34.9,164,Mangalore,12.9141,74.856
2021-10-09,28.3,23.6,25.6,13.4,13.4,22.0,15.3,32.8,167,Mangalore,12.9141,74.856
2021-10-10,27.8,24.3,25.7,7.8,7.8,22.0,10.7,27.4,205,Mangalore,12.9141,74.856
2021-10-11,28.5,24.0,25.6,15.3,15.3,23.0,17.0,37.4,223,Mangalore,12.9141,74.856
2021-10-12,26.5,23.9,24.9,53.8,53.8,24.0,11.5,28.4,237,Mangalore,12.9141,74.856
2021-10-13,25.8,23.7,24.5,55.4,55.4,24.0,16.7,32.8,182,Mangalore,12.9141,74.856
2021-10-14,28.2,23.2,25.4,6.0,6.0,16.0,16.2,34.2,138,Mangalore,12.9141,74.856
2021-10-15,29.8,23.9,26.0,9.3,9.3,11.0,12.9,26.6,127,Mangalore,12.9141,74.856
2021-10-16,29.5,23.5,25.8,12.3,12.3,16.0,17.1,35.3,339,Mangalore,12.9141,74.856
2021-10-17,26.8,23.6,25.3,5.5,5.5,13.0,11.2,26.3,188,Mangalore,12.9141,74.856
2021-10-18,28.0,23.1,25.7,2.4,2.4,9.0,12.6,27.4,207,Mangalore,12.9141,74.856
2021-10-19,29.0,23.3,26.2,0.4,0.4,4.0,15.8,32.4,340,Mangalore,12.9141,74.856
2021-10-20,29.4,24.2,26.7,0.0,0.0,0.0,19.6,40.0,338,Mangalore,12.9141,74.856
2021-10-21,29.2,24.2,26.4,28.7,28.7,10.0,13.0,28.1,346,Mangalore,12.9141,74.856
2021-10-22,29.5,24.0,26.5,11.6,11.6,8.0,8.9,28.1,217,Mangalore,12.9141,74.856
2021-10-23,28.4,23.2,25.7,31.2,31.2,14.0,13.4,28.1,180,Mangalore,12.9141,74.856
2021-10-24,28.4,22.9,25.4,15.9,15.9,15.0,10.1,27.4,351,Mangalore,12.9141,74.856
2021-10-25,29.1,23.0,26.0,2.3,2.3,4.0,10.5,25.2,357,Mangalore,12.9141,74.856
